id,value,feed_id,created_at,lat,lon,ele;;;;;;;;;;;;;;;
0FBWPK9V4185K2283GQZKH1SN9;53.059143;2542475;23/07/2023;20:51:15;UTC;0;0;0;;;;;;;
0FBWPMMW4ZPZ5Z15WM9GHG9J25;52.746338;2542475;23/07/2023;20:53:36;UTC;0;0;0;;;;;;;
0FBWPNZV3YRV1FR6DV95HM53AY;54.089111;2542475;23/07/2023;20:55:57;UTC;0;0;0;;;;;;;
0FBWPQAX56J497RD5Q1DAEMZQ0;52.654785;2542475;23/07/2023;20:58:18;UTC;0;0;0;;;;;;;
0FBWPRNX57CTRYVTDHCGEJ2HN0;51.472229;2542475;23/07/2023;21:00:39;UTC;0;0;0;;;;;;;
0FBWPT16BA9S7DT5MM7A7QMKR9;53.440613;2542475;23/07/2023;21:03:00;UTC;0;0;0;;;;;;;
0FBWPVCAAHT1T274A4Y5S0NW2V;55.203003;2542475;23/07/2023;21:05:22;UTC;0;0;0;;;;;;;
0FBWPWQE8BDJVRCZT93X1FPAVV;59.063477;2542475;23/07/2023;21:07:43;UTC;0;0;0;;;;;;;
0FBWPY2FEVRH1QC5R9TAB7QGY4;58.682007;2542475;23/07/2023;21:10:04;UTC;0;0;0;;;;;;;
0FBWPZDHD0256PYE7SFVQ15BZN;58.079285;2542475;23/07/2023;21:12:25;UTC;0;0;0;;;;;;;
0FBWQ0RJ8CN6WMBWE6KH6NN1WG;56.301636;2542475;23/07/2023;21:14:46;UTC;0;0;0;;;;;;;
0FBWQ23KDRKYEF3DMWRNCC7DYK;58.575195;2542475;23/07/2023;21:17:07;UTC;0;0;0;;;;;;;
0FBWQ3F86W5SA1ZYEPRW4PPHBY;57.781738;2542475;23/07/2023;21:19:30;UTC;0;0;0;;;;;;;
0FBWQ4T9J7191W1E8744K4P8VX;57.697815;2542475;23/07/2023;21:21:51;UTC;0;0;0;;;;;;;
0FBWQ65AA58GX2A8GKFKVAV7Z3;57.613892;2542475;23/07/2023;21:24:12;UTC;0;0;0;;;;;;;
0FBWQ7GCK7FS55WWRNDGAC3VGP;58.102173;2542475;23/07/2023;21:26:33;UTC;0;0;0;;;;;;;
0FBWQ8W5BMSG1PRVVHEWF4JEWG;56.774658;2542475;23/07/2023;21:28:57;UTC;0;0;0;;;;;;;
0FBWQA75H98T14FBNFXREJXP5G;56.942505;2542475;23/07/2023;21:31:18;UTC;0;0;0;;;;;;;
0FBWQBJ7F5745NAN6Z4CCKJ9CS;57.50708;2542475;23/07/2023;21:33:39;UTC;0;0;0;;;;;;;
0FBWQCX7EF9FAGT6QKATH28HE2;57.476562;2542475;23/07/2023;21:36:00;UTC;0;0;0;;;;;;;
0FBWQE8CFE3AAR4FB5TZMYZKS9;58.804077;2542475;23/07/2023;21:38:21;UTC;0;0;0;;;;;;;
0FBWQFKEDCBE9FMF9WN32SC3MC;60.604614;2542475;23/07/2023;21:40:42;UTC;0;0;0;;;;;;;
0FBWQGYFDGMJC6CVJDH19XS1VK;61.253113;2542475;23/07/2023;21:43:03;UTC;0;0;0;;;;;;;
0FBWQJ9GMJH1PMEFCX9K8HZHGC;62.557739;2542475;23/07/2023;21:45:24;UTC;0;0;0;;;;;;;
0FBWQKMJ6DC4D9S4PK6EGGGTN6;61.344666;2542475;23/07/2023;21:47:45;UTC;0;0;0;;;;;;;
0FBWQMZKFZR9K3VJVKA844WRQE;60.90979;2542475;23/07/2023;21:50:06;UTC;0;0;0;;;;;;;
0FBWQPAMFFQ63JFDHD4B6MFQRT;60.413879;2542475;23/07/2023;21:52:27;UTC;0;0;0;;;;;;;
0FBWQQNPQHBWH7DGNF4RTG34G1;61.131042;2542475;23/07/2023;21:54:49;UTC;0;0;0;;;;;;;
0FBWQS0VJ9YPCDAZ9Z22RWRADN;61.9245;2542475;23/07/2023;21:57:10;UTC;0;0;0;;;;;;;
0FBWQTBVY47TKG28GF2CK5H9WQ;62.099976;2542475;23/07/2023;21:59:31;UTC;0;0;0;;;;;;;
0FBWQVPYJXASF1HG14RAMEM6RF;63.244385;2542475;23/07/2023;22:01:52;UTC;0;0;0;;;;;;;
0FBWQX26KFRM6J6QTESX9Q02VY;64.213318;2542475;23/07/2023;22:04:14;UTC;0;0;0;;;;;;;
0FBWQYD60YB2JD2Y9GXC54GM1V;63.923401;2542475;23/07/2023;22:06:35;UTC;0;0;0;;;;;;;
0FBWQZR7QV9AQ7JVPZ14HFNSTN;65.228027;2542475;23/07/2023;22:08:56;UTC;0;0;0;;;;;;;
0FBWR13FP48WRNQQXEYDJS62N3;66.181702;2542475;23/07/2023;22:11:17;UTC;0;0;0;;;;;;;
0FBWR2EGR8GDDT78H6JXC96EX0;67.112488;2542475;23/07/2023;22:13:38;UTC;0;0;0;;;;;;;
0FBWR3SM2Z0PN94B65P1AX3K3J;66.593689;2542475;23/07/2023;22:16:00;UTC;0;0;0;;;;;;;
0FBWR54MQC1D2QRHBHSETR6CXY;66.906494;2542475;23/07/2023;22:18:21;UTC;0;0;0;;;;;;;
0FBWR6FNPQ0FTF62V2M1RDSSP8;66.769165;2542475;23/07/2023;22:20:42;UTC;0;0;0;;;;;;;
0FBWR7TPR0GA1GGEAJYN525J86;67.692322;2542475;23/07/2023;22:23:03;UTC;0;0;0;;;;;;;
0FBWR95PPJ8EAYB0RRASQZXVBJ;66.570801;2542475;23/07/2023;22:25:24;UTC;0;0;0;;;;;;;
0FBWRAGQSRSPNKHMEEGBQ0ZQHM;66.83783;2542475;23/07/2023;22:27:45;UTC;0;0;0;;;;;;;
0FBWRBVSX6NGZDV5605SF20S2A;66.593689;2542475;23/07/2023;22:30:06;UTC;0;0;0;;;;;;;
0FBWRD6YTCCXJZKWGCBC6268QA;66.319031;2542475;23/07/2023;22:32:27;UTC;0;0;0;;;;;;;
0FBWREJ039PJJ4B4KNNRDGG7X2;66.975159;2542475;23/07/2023;22:34:48;UTC;0;0;0;;;;;;;
0FBWRFX287BFYFQBCXDS09YKTD;66.906494;2542475;23/07/2023;22:37:09;UTC;0;0;0;;;;;;;
