id,value,feed_id,created_at,lat,lon,ele
0FBEP78V2YXNN0BS143EKJCK4J,428,2555205,2023-07-06 10:56:15 UTC,0.0,0.0,0.0
0FBEP8M045PSM7YJC1MDN838J7,428,2555205,2023-07-06 10:58:36 UTC,0.0,0.0,0.0
0FBEP9ZA6ZM018KP9647N63K5Q,445,2555205,2023-07-06 11:00:58 UTC,0.0,0.0,0.0
0FBEPBAD9YQ62EMQV6G8Z1VQ7W,433,2555205,2023-07-06 11:03:19 UTC,0.0,0.0,0.0
0FBEPCNEBJVGEJJW1XN0SWHTVJ,424,2555205,2023-07-06 11:05:40 UTC,0.0,0.0,0.0
0FBEPE0N5A86BMGSXMMWKF18J0,423,2555205,2023-07-06 11:08:02 UTC,0.0,0.0,0.0
0FBEPFBPC7T03MXVFDSFV4MBM6,440,2555205,2023-07-06 11:10:23 UTC,0.0,0.0,0.0
0FBEPGPPGYACXGJWMY79M0TPB1,435,2555205,2023-07-06 11:12:44 UTC,0.0,0.0,0.0
0FBEPJ1XMGYXF540TCAFCNCP05,437,2555205,2023-07-06 11:15:05 UTC,0.0,0.0,0.0
0FBEPKD39AWMQE8NG0TXPX6MDS,399,2555205,2023-07-06 11:17:27 UTC,0.0,0.0,0.0
0FBEPMR8C68D361S6Q73TYGJ5W,423,2555205,2023-07-06 11:19:48 UTC,0.0,0.0,0.0
0FBEPP3H9BV779SEWHB61AF6NW,393,2555205,2023-07-06 11:22:10 UTC,0.0,0.0,0.0
0FBEPQES843A669QVEW3SXGE88,400,2555205,2023-07-06 11:24:32 UTC,0.0,0.0,0.0
0FBEPRSY9AW378JJ4EQGG1PEDT,394,2555205,2023-07-06 11:26:53 UTC,0.0,0.0,0.0
0FBEPT59VVM91GZHSE3S5STK4T,402,2555205,2023-07-06 11:29:15 UTC,0.0,0.0,0.0
0FBEPVGEB24FQ6WGZ0RK3NE7VW,411,2555205,2023-07-06 11:31:37 UTC,0.0,0.0,0.0
0FBEPWVJCAGXYF1AZP4Q28W5K5,445,2555205,2023-07-06 11:33:58 UTC,0.0,0.0,0.0
0FBEPY6QQTZZQQPWTWMZYP8PWW,393,2555205,2023-07-06 11:36:19 UTC,0.0,0.0,0.0
0FBEPZJ0G290291WHVJTRTHNXN,396,2555205,2023-07-06 11:38:41 UTC,0.0,0.0,0.0
0FBEQ0WZH7MC4YDDRWBG4KYM1Z,403,2555205,2023-07-06 11:41:02 UTC,0.0,0.0,0.0
0FBEQ281Q6TVP2YTPHQC64HKNQ,390,2555205,2023-07-06 11:43:23 UTC,0.0,0.0,0.0
0FBEQ3K5VNGAV9A43PYTRY5NHY,429,2555205,2023-07-06 11:45:45 UTC,0.0,0.0,0.0
0FBEQ4Y8M3BT82KGKPFE33VAC7,449,2555205,2023-07-06 11:48:06 UTC,0.0,0.0,0.0
0FBEQ69JMKEE0TEBNJD0W0SBQH,418,2555205,2023-07-06 11:50:28 UTC,0.0,0.0,0.0
0FBEQ7MJMJ9ATA641K6MKNWT4Q,437,2555205,2023-07-06 11:52:49 UTC,0.0,0.0,0.0
0FBEQ8ZJQTB0D65QS44PY4Z8P6,413,2555205,2023-07-06 11:55:09 UTC,0.0,0.0,0.0
0FBEQAAT40BWCWVH83HE1V1AFD,399,2555205,2023-07-06 11:57:31 UTC,0.0,0.0,0.0
0FBEQBNTKXBXTQW0K9B327M7RY,390,2555205,2023-07-06 11:59:52 UTC,0.0,0.0,0.0
0FBEQD0TG4GR9SNYA8ZD48BK37,446,2555205,2023-07-06 12:02:13 UTC,0.0,0.0,0.0
0FBEQEBWM9PPKE31EQP0PNJ6JN,422,2555205,2023-07-06 12:04:34 UTC,0.0,0.0,0.0
0FBEQFQ1FWHQWCGS9SYB8R32JN,442,2555205,2023-07-06 12:06:55 UTC,0.0,0.0,0.0
0FBEQH22045KWY6X3FV0H76ABC,397,2555205,2023-07-06 12:09:16 UTC,0.0,0.0,0.0
0FBEQJD79H1Q5TYQKWZ8C9453S,419,2555205,2023-07-06 12:11:38 UTC,0.0,0.0,0.0
0FBEQKR7V9HBTBREVJ1ZGWB0RB,415,2555205,2023-07-06 12:13:59 UTC,0.0,0.0,0.0
0FBEQN3E0KZVR7JD4237X476S3,420,2555205,2023-07-06 12:16:20 UTC,0.0,0.0,0.0
0FBEQPEFXM4DBMBHQY9A8A4CVG,396,2555205,2023-07-06 12:18:41 UTC,0.0,0.0,0.0
0FBEQQSHRKYSSSPR5PNXDMKGSS,436,2555205,2023-07-06 12:21:03 UTC,0.0,0.0,0.0
0FBEQS4JN6QZ5JC89Y7HCTCY3Z,399,2555205,2023-07-06 12:23:24 UTC,0.0,0.0,0.0
0FBEQTFPQQZW83TY339GZ6GZHK,413,2555205,2023-07-06 12:25:45 UTC,0.0,0.0,0.0
0FBEQVTQY4CEQH5PQT0B82XG5N,435,2555205,2023-07-06 12:28:06 UTC,0.0,0.0,0.0
0FBEQX5TV9K53H9QC8J4G8AAA3,398,2555205,2023-07-06 12:30:27 UTC,0.0,0.0,0.0
0FBEQYGWV8V8JPK7E7K4K4T77Z,406,2555205,2023-07-06 12:32:48 UTC,0.0,0.0,0.0
0FBEQZW2PPX9ZXTFJAGEW0AW2J,412,2555205,2023-07-06 12:35:10 UTC,0.0,0.0,0.0
0FBER173VC4R4ATPD6Q5584H9F,408,2555205,2023-07-06 12:37:31 UTC,0.0,0.0,0.0
0FBER2J62Z2C5V736ZGVRQXTNB,440,2555205,2023-07-06 12:39:52 UTC,0.0,0.0,0.0
0FBER3X85GMXTE78VCVD7THHE2,415,2555205,2023-07-06 12:42:13 UTC,0.0,0.0,0.0
0FBER58CV0ETX0CE8N92ZCJXJ4,408,2555205,2023-07-06 12:44:34 UTC,0.0,0.0,0.0
0FBER6KGV248B6B0ZJTBSB6PQA,408,2555205,2023-07-06 12:46:56 UTC,0.0,0.0,0.0
0FBER7YJS54SF3K6GEQPBFDC11,422,2555205,2023-07-06 12:49:17 UTC,0.0,0.0,0.0
0FBER99HV9WE011GMSS18CDVH0,430,2555205,2023-07-06 12:51:38 UTC,0.0,0.0,0.0
0FBERAMX8152XX69T076DC7WJB,445,2555205,2023-07-06 12:54:00 UTC,0.0,0.0,0.0
0FBERBZXVHSDRKHRZZJZYXXHZ0,445,2555205,2023-07-06 12:56:21 UTC,0.0,0.0,0.0
0FBERDAZW9FH57KVGZ4WARGBDG,407,2555205,2023-07-06 12:58:42 UTC,0.0,0.0,0.0
0FBEREP33GFKD04YK8S083506X,427,2555205,2023-07-06 13:01:03 UTC,0.0,0.0,0.0
0FBERG134NCDBNJS57XT5X037D,445,2555205,2023-07-06 13:03:24 UTC,0.0,0.0,0.0
0FBERHC3DW5351HAETJA6216DW,449,2555205,2023-07-06 13:05:45 UTC,0.0,0.0,0.0
0FBERJQ6H1DXSGDWNT67J7QAQX,414,2555205,2023-07-06 13:08:06 UTC,0.0,0.0,0.0
0FBERM28YS50DCF9VYH64DTVCG,418,2555205,2023-07-06 13:10:27 UTC,0.0,0.0,0.0
0FBERNDB3MAX8DJJ4PABBN1W5D,390,2555205,2023-07-06 13:12:48 UTC,0.0,0.0,0.0
0FBERPRD0YZCSAWK218NJJAHZ6,406,2555205,2023-07-06 13:15:09 UTC,0.0,0.0,0.0
0FBERR3E38N1XYDTPR4QTGTKVA,422,2555205,2023-07-06 13:17:30 UTC,0.0,0.0,0.0
0FBERSEJ1YZTC4KFGSZ5JTPTEG,424,2555205,2023-07-06 13:19:52 UTC,0.0,0.0,0.0
0FBERTSM2TY7FEVM1TJ9XM3ZKR,421,2555205,2023-07-06 13:22:13 UTC,0.0,0.0,0.0
0FBERW4M7A5TPBG3H2XK5TDFFF,424,2555205,2023-07-06 13:24:34 UTC,0.0,0.0,0.0
0FBERXFP5R2SE1NQS0FERNJFJ6,422,2555205,2023-07-06 13:26:55 UTC,0.0,0.0,0.0
0FBERYTSJGR9MY88ANWDYM4AS5,395,2555205,2023-07-06 13:29:16 UTC,0.0,0.0,0.0
0FBES05VAB5VFSB170C6355P32,406,2555205,2023-07-06 13:31:37 UTC,0.0,0.0,0.0
0FBES1GV4124HFCP7119Z7QX49,431,2555205,2023-07-06 13:33:58 UTC,0.0,0.0,0.0
0FBES2W2GPA55SAD7RN6V48GKA,390,2555205,2023-07-06 13:36:20 UTC,0.0,0.0,0.0
0FBES473KFKQQG5DQ4BVPC8A9T,413,2555205,2023-07-06 13:38:41 UTC,0.0,0.0,0.0
0FBES5J5NTX6BNEMHHCDX6C8WG,438,2555205,2023-07-06 13:41:02 UTC,0.0,0.0,0.0
0FBES6X794RQD3HC3GKF7AAG9K,446,2555205,2023-07-06 13:43:23 UTC,0.0,0.0,0.0
0FBES88JAC1ZRNN18HWQ6P4A8R,419,2555205,2023-07-06 13:45:45 UTC,0.0,0.0,0.0
0FBES9KQ7KE6K6M0D7CQY6TMP1,392,2555205,2023-07-06 13:48:06 UTC,0.0,0.0,0.0
0FBESAZ08Z3R9NF7HA693SKV26,398,2555205,2023-07-06 13:50:28 UTC,0.0,0.0,0.0
0FBESCA5S75TM2HTHZ8VA95RHJ,422,2555205,2023-07-06 13:52:50 UTC,0.0,0.0,0.0
0FBESDNC7SGR9H86SBA5MCG18Y,413,2555205,2023-07-06 13:55:11 UTC,0.0,0.0,0.0
0FBESF0KGNT4B93C0YCWJ2E4N5,424,2555205,2023-07-06 13:57:33 UTC,0.0,0.0,0.0
0FBESGBTHHT9VBHT8RV93DSAW2,440,2555205,2023-07-06 13:59:54 UTC,0.0,0.0,0.0
0FBESHQ0CJ22RZSQ48DBMD3QH6,416,2555205,2023-07-06 14:02:16 UTC,0.0,0.0,0.0
0FBESK28EAGHPS6Z8FFE4JWY48,400,2555205,2023-07-06 14:04:38 UTC,0.0,0.0,0.0
0FBESMD9HE1DM6M2AKZED9WT6H,417,2555205,2023-07-06 14:06:59 UTC,0.0,0.0,0.0
0FBESNREPBTCWQZ7Y4YC89XJMZ,394,2555205,2023-07-06 14:09:20 UTC,0.0,0.0,0.0
0FBESQ3NMNA2FHBH5SABAWNA1X,403,2555205,2023-07-06 14:11:42 UTC,0.0,0.0,0.0
0FBESRERHVTJBN9JPJRH8NBWVB,412,2555205,2023-07-06 14:14:03 UTC,0.0,0.0,0.0
0FBESSSWF9JMTZSATSCZZ1SXHD,414,2555205,2023-07-06 14:16:24 UTC,0.0,0.0,0.0
0FBESV51W7Q9674ZMKD8VT0VVZ,409,2555205,2023-07-06 14:18:46 UTC,0.0,0.0,0.0
0FBESWG3R5Z58P24F62A267KHE,439,2555205,2023-07-06 14:21:07 UTC,0.0,0.0,0.0
0FBESXV6FHWV9N19CVBNW4FSSY,438,2555205,2023-07-06 14:23:28 UTC,0.0,0.0,0.0
0FBESZ6CX82FW5M6RV1HKRFPYJ,440,2555205,2023-07-06 14:25:50 UTC,0.0,0.0,0.0
0FBET0HEJEM5A3GE2ZGDRNJH8P,402,2555205,2023-07-06 14:28:11 UTC,0.0,0.0,0.0
0FBET1WGWDMP3EC3EKE3MJBRZC,434,2555205,2023-07-06 14:30:32 UTC,0.0,0.0,0.0
0FBET37MKHDKXN13HWXYGC9SQ2,403,2555205,2023-07-06 14:32:53 UTC,0.0,0.0,0.0
0FBET4JPMJ02N9423973YSGRSG,416,2555205,2023-07-06 14:35:14 UTC,0.0,0.0,0.0
0FBET5XQN478WJRB7ATAV5S6KT,423,2555205,2023-07-06 14:37:35 UTC,0.0,0.0,0.0
0FBET78ZZTBVATZFKMS2BS4K14,435,2555205,2023-07-06 14:39:57 UTC,0.0,0.0,0.0
0FBET8M2M8V07FX23B47GFGHQY,432,2555205,2023-07-06 14:42:18 UTC,0.0,0.0,0.0
0FBET9Z71R11CT0SGY5CYVNRWT,428,2555205,2023-07-06 14:44:39 UTC,0.0,0.0,0.0
0FBETBA82V8WMB33ECN80PKT3V,433,2555205,2023-07-06 14:47:00 UTC,0.0,0.0,0.0
0FBETCN9SM5467X5ATKRGA462B,432,2555205,2023-07-06 14:49:22 UTC,0.0,0.0,0.0
0FBETE0A1S2VE512PVCT06J695,416,2555205,2023-07-06 14:51:42 UTC,0.0,0.0,0.0
0FBETFBDHESD7AZB2WGQQ5F7QB,418,2555205,2023-07-06 14:54:04 UTC,0.0,0.0,0.0
0FBETGPDS6XQP20N7HWD315AC6,442,2555205,2023-07-06 14:56:25 UTC,0.0,0.0,0.0
0FBETJ1E78ACZF5K7CWQGZYKAS,409,2555205,2023-07-06 14:58:46 UTC,0.0,0.0,0.0
0FBETKCGW0D3RRERHYPQJA98GN,441,2555205,2023-07-06 15:01:07 UTC,0.0,0.0,0.0
0FBETMQMRN7VVFKDCSJZ6MTAM3,444,2555205,2023-07-06 15:03:28 UTC,0.0,0.0,0.0
0FBETP2KQYD76RQ9RN0W86WFS2,413,2555205,2023-07-06 15:05:49 UTC,0.0,0.0,0.0
0FBMS3NKX9WAJGRS98XA6FYANS,0,2555205,2023-07-14 00:35:09 UTC,0.0,0.0,0.0
0FBMS499X3WF8J12V4KGWG1ASZ,0,2555205,2023-07-14 00:36:13 UTC,0.0,0.0,0.0
0FBMS4X044TGWVXAVRJ3S92PHB,0,2555205,2023-07-14 00:37:18 UTC,0.0,0.0,0.0
0FBMS5H1NJZ4F8AXKH5SRGR1BC,0,2555205,2023-07-14 00:38:23 UTC,0.0,0.0,0.0
0FBMSYQXTAX6017G7MQTW1A0P4,0,2555205,2023-07-14 01:22:27 UTC,0.0,0.0,0.0
0FBMSZBKK44THP7HGA5E1083AK,0,2555205,2023-07-14 01:23:32 UTC,0.0,0.0,0.0
0FBMSZZ9MG5SN3MBX8XVEK625Z,0,2555205,2023-07-14 01:24:36 UTC,0.0,0.0,0.0
0FBMT09BTZWS1YSFWATXXKYQQW,0,2555205,2023-07-14 01:25:09 UTC,0.0,0.0,0.0
0FBMT0X1MF6DTMZXZDQG5ED57V,0,2555205,2023-07-14 01:26:14 UTC,0.0,0.0,0.0
0FBMT1GQK6K1XMPFNJZQ3TKW80,0,2555205,2023-07-14 01:27:18 UTC,0.0,0.0,0.0
0FBMT1Z1ZBBRD7X9JQS53YMS4N,0,2555205,2023-07-14 01:28:05 UTC,0.0,0.0,0.0
0FBMT2JQQFG1M13HXMJAXP178C,0,2555205,2023-07-14 01:29:10 UTC,0.0,0.0,0.0
0FBMT36FR1TT7KKCHPC79PWR77,0,2555205,2023-07-14 01:30:14 UTC,0.0,0.0,0.0
0FBMT3T1N2HVHH04BPYTES7TP6,471,2555205,2023-07-14 01:31:18 UTC,0.0,0.0,0.0
0FBMT4DKYC8MNPRRXSCYQQC447,637,2555205,2023-07-14 01:32:23 UTC,0.0,0.0,0.0
0FBMT51HNX0AFQN3EW83S4G3BB,598,2555205,2023-07-14 01:33:28 UTC,0.0,0.0,0.0
0FBMT5N3J0W6TMX2825FFQ2S88,578,2555205,2023-07-14 01:34:32 UTC,0.0,0.0,0.0
0FBMT68NR7SMB7F52M8BY7DSGG,576,2555205,2023-07-14 01:35:36 UTC,0.0,0.0,0.0
0FBMT6WHJRXRC89X6WG5VM82NA,583,2555205,2023-07-14 01:36:41 UTC,0.0,0.0,0.0
0FBMT7G5QMF6N52GF0TX0JA2G6,611,2555205,2023-07-14 01:37:46 UTC,0.0,0.0,0.0
0FBMT83QK72VZPG4R6WCK2CFAE,597,2555205,2023-07-14 01:38:50 UTC,0.0,0.0,0.0
0FBMT90BNZEWGW5ND5GRK26QGF,0,2555205,2023-07-14 01:40:23 UTC,0.0,0.0,0.0
0FBMT9M1KZMTZMAV1KF9BPE5EM,0,2555205,2023-07-14 01:41:28 UTC,0.0,0.0,0.0
0FBMT9Y41R7DR2VXNZNZPR6TAP,0,2555205,2023-07-14 01:42:01 UTC,0.0,0.0,0.0
0FBMTAJ5J6WRH0TGAWKBW1D2HP,0,2555205,2023-07-14 01:43:07 UTC,0.0,0.0,0.0
0FBMTB5VR714RDCA5ZK1JX9AA8,0,2555205,2023-07-14 01:44:11 UTC,0.0,0.0,0.0
0FBMTBSXJ3XBB2WA0A56VTHRM4,0,2555205,2023-07-14 01:45:17 UTC,0.0,0.0,0.0
0FBMTCDKQVHZXCCCMXH1PE9JV8,0,2555205,2023-07-14 01:46:21 UTC,0.0,0.0,0.0
0FBMTD19MQNWZBVBBPXND0CFFX,0,2555205,2023-07-14 01:47:26 UTC,0.0,0.0,0.0
0FBMTDNBGDJF25NSJZNBTEHN82,0,2555205,2023-07-14 01:48:32 UTC,0.0,0.0,0.0
0FBMTE91N7FFC8V5X67E5TGVRE,0,2555205,2023-07-14 01:49:36 UTC,0.0,0.0,0.0
0FBMTF63HKQ4KDKNQDFYED5JVS,0,2555205,2023-07-14 01:51:11 UTC,0.0,0.0,0.0
0FBMTGZVKA7Z4C0QRBQFSF2K9Z,0,2555205,2023-07-14 01:54:21 UTC,0.0,0.0,0.0
0FBMTH97PQPG7BYSHNT77KJ3AD,0,2555205,2023-07-14 01:54:51 UTC,0.0,0.0,0.0
0FBMTJMFHTEZ1ZQXH1F4ANNQYY,927,2555205,2023-07-14 01:57:13 UTC,0.0,0.0,0.0
0FBMTKZHKQSHNAJ4NP9X7VAY1R,978,2555205,2023-07-14 01:59:34 UTC,0.0,0.0,0.0
0FBMTNANNH27N2ZMD5RQ2G6AN3,962,2555205,2023-07-14 02:01:56 UTC,0.0,0.0,0.0
0FBMTPNSQ8ZBH94XYGCACAS0SK,908,2555205,2023-07-14 02:04:17 UTC,0.0,0.0,0.0
0FBMTR0VJ9YKCK17FRF46DXKVJ,1532,2555205,2023-07-14 02:06:38 UTC,0.0,0.0,0.0
0FBMTSBXNT8VJJ0R2WQY3HVB7Z,1050,2555205,2023-07-14 02:08:59 UTC,0.0,0.0,0.0
0FBMTTPZJS5V80GQS6SQ1T95FZ,1016,2555205,2023-07-14 02:11:20 UTC,0.0,0.0,0.0
0FBMTW23F0N2S83X6KCBQD7EHN,926,2555205,2023-07-14 02:13:41 UTC,0.0,0.0,0.0
0FBMTXDBQ33BCJ1Y5FYZ7R4KQQ,1117,2555205,2023-07-14 02:16:03 UTC,0.0,0.0,0.0
0FBMTYRDE2370TRBR03RERWBM6,967,2555205,2023-07-14 02:18:24 UTC,0.0,0.0,0.0
0FBMV03HJKAAVKQMWPZ4GPJGG7,1078,2555205,2023-07-14 02:20:46 UTC,0.0,0.0,0.0
0FBMV1ESBZPTMZP88BDGYK73WM,993,2555205,2023-07-14 02:23:07 UTC,0.0,0.0,0.0
0FBMV2SZYADYFPP7364JR07CG9,1025,2555205,2023-07-14 02:25:29 UTC,0.0,0.0,0.0
0FBMV451E7CH4EJ83X8S3A0AD4,1018,2555205,2023-07-14 02:27:50 UTC,0.0,0.0,0.0
0FBMV5G5K7YSY7C24P9ZGW2R8R,1096,2555205,2023-07-14 02:30:11 UTC,0.0,0.0,0.0
0FBMV6V9K82Z4T1B05QDZZ96Z1,1083,2555205,2023-07-14 02:32:33 UTC,0.0,0.0,0.0
0FBMV86BF7JEMY2VT8Y5F0MXZ2,1503,2555205,2023-07-14 02:34:54 UTC,0.0,0.0,0.0
0FBMV9HFHKE4H3NHSG9JDSF4SS,1132,2555205,2023-07-14 02:37:15 UTC,0.0,0.0,0.0
0FBMVAWHP5MQE4FC6BAC0E8PXV,1244,2555205,2023-07-14 02:39:36 UTC,0.0,0.0,0.0
0FBMVC7QG56PMJN4GVN82CR4PC,1201,2555205,2023-07-14 02:41:58 UTC,0.0,0.0,0.0
0FBMVDJSEMR8WP8M70WRBZJSAE,1291,2555205,2023-07-14 02:44:19 UTC,0.0,0.0,0.0
0FBMVEXXGJ1SENAMDNW8X9A2M4,699,2555205,2023-07-14 02:46:40 UTC,0.0,0.0,0.0
0FBMVG91EKEWZPJ2S759BSGMAS,403,2555205,2023-07-14 02:49:01 UTC,0.0,0.0,0.0
0FBMVHM5CXRR6RJMB89P0HK9HG,456,2555205,2023-07-14 02:51:23 UTC,0.0,0.0,0.0
0FBMWAWHKQACQ31N3NY50RDREZ,0,2555205,2023-07-14 03:35:32 UTC,0.0,0.0,0.0
0FBMWC7S814Q5T8D8FQD15W07R,638,2555205,2023-07-14 03:37:53 UTC,0.0,0.0,0.0
0FBMWDJX8Z2K18VHYNXG0Z8E3R,426,2555205,2023-07-14 03:40:15 UTC,0.0,0.0,0.0
0FBMWEY1A69273BDHXQVDJNAM5,471,2555205,2023-07-14 03:42:36 UTC,0.0,0.0,0.0
0FBMWG974GH0FSHXMP6TRG704G,491,2555205,2023-07-14 03:44:57 UTC,0.0,0.0,0.0
0FBMWHMH5QV9TFVJRPWZ56YTNM,556,2555205,2023-07-14 03:47:19 UTC,0.0,0.0,0.0
0FBMWK07AXNMM44HDRCDFR4CNH,592,2555205,2023-07-14 03:49:42 UTC,0.0,0.0,0.0
0FBMWMBB96N4MXQXW5J291WF39,628,2555205,2023-07-14 03:52:04 UTC,0.0,0.0,0.0
0FBMWNPG7G44RWP69VCCSF9N9J,641,2555205,2023-07-14 03:54:25 UTC,0.0,0.0,0.0
0FBMWQ1W80DEADAEXBXWBGR0KM,651,2555205,2023-07-14 03:56:47 UTC,0.0,0.0,0.0
0FBMWRCXEFQWRSPT15FJ60HCYF,667,2555205,2023-07-14 03:59:08 UTC,0.0,0.0,0.0
0FBMWSQZHNVFHPKWGQ0DTS33D2,681,2555205,2023-07-14 04:01:29 UTC,0.0,0.0,0.0
0FBMWV3341T0F5GD03DZ9JX7G0,695,2555205,2023-07-14 04:03:51 UTC,0.0,0.0,0.0
0FBMWWE57QGM7SRATYJZSZV81S,670,2555205,2023-07-14 04:06:12 UTC,0.0,0.0,0.0
0FBMWXNB4ZVD4VW4TB2KPP9X2J,0,2555205,2023-07-14 04:08:20 UTC,0.0,0.0,0.0
0FBMWZ0HBKXVY3FGBGBCZG3G2M,756,2555205,2023-07-14 04:10:42 UTC,0.0,0.0,0.0
0FBMX08V47A7J8CQPBFFAGT9GN,0,2555205,2023-07-14 04:12:54 UTC,0.0,0.0,0.0
0FBMX1M15G9Z3YE2F2W0QYE9B0,735,2555205,2023-07-14 04:15:15 UTC,0.0,0.0,0.0
0FBMX2Z76D9RQ7YH7H6550WZ5A,811,2555205,2023-07-14 04:17:37 UTC,0.0,0.0,0.0
0FBMX4AB39BRWDWZ9XKK2HEZCX,856,2555205,2023-07-14 04:19:58 UTC,0.0,0.0,0.0
0FBMX5ND4PK0QYQ6H22Q23B3TP,849,2555205,2023-07-14 04:22:19 UTC,0.0,0.0,0.0
0FBMX70MA72CAT5YQ2NBCVKMT1,890,2555205,2023-07-14 04:24:41 UTC,0.0,0.0,0.0
0FBMX8C50N32RZXGN6N964VT45,912,2555205,2023-07-14 04:27:04 UTC,0.0,0.0,0.0
0FBMX9Q76137TW8B0715RTS7D9,921,2555205,2023-07-14 04:29:25 UTC,0.0,0.0,0.0
0FBMXB35PVNBW3QDD8TVZ8TW8M,939,2555205,2023-07-14 04:31:49 UTC,0.0,0.0,0.0
0FBMXCEH4ZZJM5KHSDTB4HWNYV,957,2555205,2023-07-14 04:34:11 UTC,0.0,0.0,0.0
0FBMXDSKBW24RVDWCY9PQQENHG,974,2555205,2023-07-14 04:36:32 UTC,0.0,0.0,0.0
0FBMXF4N4G3AK30G7SGMNCJAG1,989,2555205,2023-07-14 04:38:53 UTC,0.0,0.0,0.0
0FBMXGFS36XR1R1RK3982VDJH5,1010,2555205,2023-07-14 04:41:14 UTC,0.0,0.0,0.0
0FBMXHTV0EE5KWZ2N1C4GVR4HP,1035,2555205,2023-07-14 04:43:35 UTC,0.0,0.0,0.0
0FBMXK5Z3VYFX8Y09CVFAV2YPG,1070,2555205,2023-07-14 04:45:57 UTC,0.0,0.0,0.0
0FBMXMH4XQJTPGWW9H19SF4J1X,1094,2555205,2023-07-14 04:48:18 UTC,0.0,0.0,0.0
0FBMXNW90JANG3NXFWFQNZJFE5,1113,2555205,2023-07-14 04:50:40 UTC,0.0,0.0,0.0
0FBMXQ7H1C1ZTRMP4BGBRT7NFH,1124,2555205,2023-07-14 04:53:01 UTC,0.0,0.0,0.0
0FBMXRJPYPC3H4T1MD1PVYC472,1143,2555205,2023-07-14 04:55:23 UTC,0.0,0.0,0.0
0FBMXSXX78N98T5YR50VK3AZQT,1151,2555205,2023-07-14 04:57:44 UTC,0.0,0.0,0.0
0FBMXV92YE4YDEPAP38FN2Q249,1157,2555205,2023-07-14 05:00:06 UTC,0.0,0.0,0.0
0FBMXWM7BJG61406E3RHDTNJHS,1144,2555205,2023-07-14 05:02:27 UTC,0.0,0.0,0.0
0FBMXXZF11DP8NJRQQA2PYY7XS,1171,2555205,2023-07-14 05:04:49 UTC,0.0,0.0,0.0
0FBMXZAH4SFKXRPP24TEMVRNZ4,1173,2555205,2023-07-14 05:07:10 UTC,0.0,0.0,0.0
0FBMY0NN3PKCEW4C6JMMQYYS16,1202,2555205,2023-07-14 05:09:31 UTC,0.0,0.0,0.0
0FBMY20TWYZFJYTS1DZT6JNWMV,1227,2555205,2023-07-14 05:11:53 UTC,0.0,0.0,0.0
0FBMY3BWDDZWTP68BA3Y9XDTGF,1250,2555205,2023-07-14 05:14:14 UTC,0.0,0.0,0.0
0FBMY4Q13ZTE6R9AHG7Y5M8757,1227,2555205,2023-07-14 05:16:35 UTC,0.0,0.0,0.0
0FBMY622XB0N6QR0BX2JFM2PSS,1245,2555205,2023-07-14 05:18:56 UTC,0.0,0.0,0.0
0FBMY7D4XQQM542DENAAZ60Y81,1256,2555205,2023-07-14 05:21:17 UTC,0.0,0.0,0.0
0FBMY8R8YFQJ3KATM81GN6A3XW,1254,2555205,2023-07-14 05:23:39 UTC,0.0,0.0,0.0
0FBMYA3AVGE09JCCPR3J6SPD8J,1254,2555205,2023-07-14 05:26:00 UTC,0.0,0.0,0.0
0FBMYBEEZZ6KZQECNS57ZM9147,1283,2555205,2023-07-14 05:28:21 UTC,0.0,0.0,0.0
0FBMYCSQ0E55HNP7KX6YP64XJE,1270,2555205,2023-07-14 05:30:43 UTC,0.0,0.0,0.0
0FBMYE4S4BEGT14KZF4HTT3GDF,1291,2555205,2023-07-14 05:33:04 UTC,0.0,0.0,0.0
0FBMYFFV2JNYNXQNKEX8HC7DQV,1296,2555205,2023-07-14 05:35:25 UTC,0.0,0.0,0.0
0FBMYGTZ4K0HZG88JS87Q6QVK8,1287,2555205,2023-07-14 05:37:46 UTC,0.0,0.0,0.0
0FBMYJ62V13SRDZJMRTH8DJVZ1,1313,2555205,2023-07-14 05:40:08 UTC,0.0,0.0,0.0
0FBMYKH9RRG5GRV1EKT10V4MBZ,1323,2555205,2023-07-14 05:42:29 UTC,0.0,0.0,0.0
0FBMYMWCR80BA628MSF0D5PSYM,1317,2555205,2023-07-14 05:44:51 UTC,0.0,0.0,0.0
0FBMYP7JR99EGBGTQ98VMDRVGQ,1345,2555205,2023-07-14 05:47:12 UTC,0.0,0.0,0.0
0FBMYQJMW97M7A413YKMPKMP0T,1356,2555205,2023-07-14 05:49:33 UTC,0.0,0.0,0.0
0FBMYRXYSZ8NBNR7SHZ8428T20,1346,2555205,2023-07-14 05:51:55 UTC,0.0,0.0,0.0
0FBMYT92RB7KSZK0H96CD1JTD6,1371,2555205,2023-07-14 05:54:16 UTC,0.0,0.0,0.0
0FBMYVM6R8T2V7S6AMAHDRM25D,1348,2555205,2023-07-14 05:56:38 UTC,0.0,0.0,0.0
0FBMYWZAYY2P114SQNPCQQG3HT,1377,2555205,2023-07-14 05:58:59 UTC,0.0,0.0,0.0
0FBMYYACW3SNE0HX7G5G0W5T0E,1352,2555205,2023-07-14 06:01:20 UTC,0.0,0.0,0.0
0FBMYZNJRZHYE500TM68TD8C9M,1376,2555205,2023-07-14 06:03:42 UTC,0.0,0.0,0.0
